,Season,TeamID,SeasonElo,TeamName,AvgOppElo,AvgOppEloScaled,OffRtg,DefRtg,NetRtg,AstR,TOR,TSP,eFGP,FTAR,TPAR,ORP,DRP,RP,Pos,oOffRtg,oDefRtg,oNetRtg,oAstR,oTOR,oTSP,oeFGP,oFTAR,oTPAR,oORP,oDRP,oRP,oPos
33,2003,1246,1647.2097919999999,Kentucky,1592.82266128125,1.0461032816676397,1.1721080533164703,0.9731602951071898,0.19894775820928054,0.16351124080090615,0.1446471400590362,0.5746671309036702,0.5375903054382503,0.3668320890488624,0.28565276410982726,0.38861314244629824,0.6833481378198009,0.5408246525122734,65.98799999999999,0.9731602951071898,1.1721080533164703,-0.19894775820928048,0.11720647959690289,0.18171639467182396,0.5053027628900736,0.4654508669964398,0.33373994099226556,0.31737408922792365,0.3166518621801992,0.6113868575537019,0.45917534748772665,66.2496
34,2003,1338,1714.282379,Pittsburgh,1552.8532094000004,1.0203721943907094,1.155038047090097,0.9152268926922194,0.23981115439787754,0.18341514133128564,0.15712464466475265,0.5895939275071912,0.5635493866123382,0.4405171170774112,0.3361916047006037,0.36053464208550684,0.7081836603623377,0.5467600953890738,64.63871999999999,0.9152268926922195,1.1550380470900967,-0.23981115439787756,0.12408331341137871,0.18264383811153256,0.4821294339303178,0.4363695162287511,0.3550466814429274,0.3238673017848596,0.2918163396376625,0.639465357914493,0.45323990461092617,64.63615999999999
35,2003,1266,1639.970964,Marquette,1561.393229714286,1.0258699932773816,1.2206286076810515,1.0504113358947678,0.1702172717862837,0.16731431859752677,0.14052054509007764,0.5890831970135808,0.5367233755253247,0.43478080538656094,0.2717069146543894,0.4159932535979407,0.6661280104480284,0.5482626227785178,64.41737142857143,1.0504113358947678,1.220628607681051,-0.17021727178628376,0.13952764726484496,0.136482619247907,0.5044813741950847,0.4637144654276533,0.3292244987018939,0.3471979148490297,0.3338719895519717,0.5840067464020591,0.4517373772214822,64.24594285714286
36,2003,1173,1604.169749,Dayton,1533.6491145517243,1.0080091967172975,1.1879504182037972,1.079624115621757,0.10832630258204021,0.16384615513759737,0.1439221044798221,0.5681920131182707,0.5223677034155358,0.42804314686600264,0.38593955182558437,0.4078069794499457,0.6619238447231766,0.5398148033866877,61.500910344827595,1.0796241156217572,1.1879504182037974,-0.10832630258204021,0.13259847737019734,0.13424217719528586,0.5152450138411893,0.47676108379993454,0.3160812085948424,0.2890384743516654,0.33807615527682333,0.5921930205500543,0.4601851966133122,61.45324137931034
37,2003,1458,1611.460264,Wisconsin,1529.8054083793106,1.0055347384914728,1.1755807115311594,0.9739954447932536,0.20158526673790558,0.1539769814471535,0.12229588572676793,0.5685760062048317,0.5257351431464357,0.36573018110815975,0.3280807864065141,0.3210706534803637,0.7360082520048346,0.5233493673622587,60.154262068965515,0.9739954447932535,1.175580711531159,-0.20158526673790558,0.13485651955244682,0.17039341622023352,0.5136294274166155,0.4804901009937,0.24904164110345456,0.2890166842372246,0.26399174799516556,0.6789293465196364,0.4766506326377414,60.38201379310346
38,2003,1281,1669.201478,Missouri,1579.5669255483874,1.0375696521829125,1.1097663292907913,1.0292699091857624,0.08049642010502908,0.144359364173088,0.14412239272755428,0.5352950790385043,0.5072784719092835,0.31074829451370045,0.3554902810108167,0.36247143347805266,0.668314608463732,0.5192801915764794,64.62100645161291,1.0292699091857627,1.1097663292907913,-0.08049642010502908,0.13631715192606342,0.14103073443636563,0.4886733406600141,0.452445215546358,0.3094539473846968,0.30553398557332057,0.33168539153626797,0.6375285665219471,0.4807198084235207,65.3629935483871
39,2003,1231,1664.351066,Indiana,1566.1180839375002,1.028911707153006,1.1273850611047989,1.074125376813011,0.05325968429178769,0.15239892395093757,0.1283346994734911,0.5478556052464353,0.5007231363452627,0.415688553988548,0.3968283791125446,0.3145195183091385,0.6809345355297381,0.5042255230635431,62.566799999999986,1.074125376813011,1.1273850611047989,-0.05325968429178765,0.13336969091355602,0.11718011529121437,0.5007079215251068,0.45645410800741376,0.33235322029207653,0.2791936898563665,0.3190654644702619,0.6854804816908615,0.495774476936457,63.0348
40,2003,1332,1621.528492,Oregon,1532.515179,1.0072792043537664,1.145574528739093,1.0362555202914607,0.10931900844763244,0.16670282833604075,0.14662463030975167,0.5781384664983678,0.5343865058875177,0.3406093426254261,0.3715744188936983,0.32476450637604654,0.6524242525736778,0.4929828127496642,71.9352,1.0362555202914607,1.145574528739093,-0.10931900844763244,0.11757338524474208,0.1670856285862163,0.5230822921094912,0.47630035607473586,0.3981636455455838,0.27231843847189746,0.3475757474263222,0.6752354936239535,0.5070171872503358,71.63279999999999
41,2003,1428,1567.7991650000001,Utah,1539.7651494999998,1.011946509380738,1.1368152197392047,1.024473432120524,0.11234178761868036,0.15340125978921962,0.1505841474505556,0.5655457067879013,0.5285050416247963,0.3892900754012478,0.362041023345207,0.3243824671513928,0.7094335079666874,0.52444701442466,59.10912,1.0244734321205242,1.1368152197392047,-0.1123417876186803,0.12500094435738066,0.15569107897232082,0.5152141038355466,0.46381437325261105,0.4683584520182794,0.2938290453425511,0.2905664920333127,0.6756175328486073,0.4755529855753399,58.42048000000001
42,2003,1104,1651.7456630000001,Alabama,1575.356197392857,1.0348589166443998,1.0958691726433962,1.035230435890633,0.06063873675276295,0.13098331225444548,0.14573739850022757,0.5217290411343731,0.47578467077421555,0.37234961036585,0.34657040798662864,0.3712555641610204,0.6868971367719345,0.5264903687862337,63.45737142857143,1.035230435890633,1.0958691726433962,-0.060638736752762976,0.1315132299301979,0.15654693830831776,0.5183478863296448,0.48009851591010744,0.31514104538118615,0.34399952878382206,0.3131028632280655,0.6287444358389793,0.47350963121376616,63.36685714285714
43,2003,1356,1566.40059,S Illinois,1506.4265435999998,0.9904841540636639,1.1462729335654047,1.047021370828614,0.09925156273679064,0.14626357013782917,0.13465911187557747,0.5622071864322802,0.5261255863699767,0.3477528564209003,0.27260081367025407,0.31832945796443435,0.6706827882431219,0.49334013526966525,65.34656,1.0470213708286138,1.1462729335654045,-0.09925156273679063,0.136220645415627,0.17503582061487458,0.5449541380653348,0.5064492566317536,0.3880782067866212,0.2830196922476762,0.32931721175687817,0.6816705420355654,0.5066598647303349,64.71679999999999
44,2003,1451,1575.368383,Weber St,1487.5567367241379,0.9783363605671661,1.1635998663665348,1.0521695520916292,0.11143031427490575,0.15414869281710658,0.13766815005859134,0.5796830834393034,0.5239339763538539,0.4957671700300694,0.3429585713516035,0.3242512285704349,0.693885119681633,0.5109258771499356,63.618206896551726,1.0521695520916294,1.163599866366535,-0.11143031427490577,0.14267297411115998,0.17298272208397786,0.5477356205612601,0.5155916447320787,0.3185678521540051,0.32320734254515543,0.30611488031836687,0.6757487714295651,0.48907412285006424,64.33588965517241
45,2003,1409,1610.729088,Tulsa,1493.9587192258064,0.9824577573525218,1.1170147335692622,0.9908283011944307,0.12618643237483138,0.15530000734032223,0.15116851829994105,0.5606738029748066,0.5198067489436252,0.3452759190312465,0.3200851176053183,0.3283482361760438,0.6706030506525819,0.5118275812818355,65.97491612903225,0.9908283011944305,1.1170147335692622,-0.12618643237483138,0.12382471748319872,0.15511699132664153,0.48618313109658445,0.4463097383157042,0.32770689749670945,0.31051523090701866,0.32939694934741826,0.671651763823956,0.48817241871816464,65.98234838709676
46,2003,1221,1586.605863,Holy Cross,1450.6315179310348,0.9545650556639131,1.1238070086065846,0.9393646725840544,0.18444233602253018,0.1668086196171137,0.15305961669167947,0.5561284500827546,0.5105093437415361,0.42802661426049904,0.28207278274493514,0.37953157399020165,0.7429643539161848,0.5640309631483958,61.753820689655186,0.9393646725840546,1.1238070086065848,-0.18444233602253016,0.13732246047095914,0.18082411726326592,0.4964067871661365,0.4578336488491358,0.3517780906546671,0.3098840890126528,0.25703564608381546,0.6204684260097982,0.43596903685160426,62.58537931034483
47,2003,1447,1520.229862,Wagner,1455.7401801935482,0.9578538531919764,1.1406192294762936,1.0725871880536195,0.0680320414226739,0.16529634819710273,0.15345790717883134,0.5748078599319413,0.5378619624681756,0.3440571839700116,0.3160478813072748,0.36209336461459635,0.6761759739831334,0.5186518693195971,66.36758709677419,1.0725871880536195,1.1406192294762936,-0.06803204142267388,0.14767338665390697,0.16444317960333255,0.5542306669831416,0.520039438555167,0.30707971529402794,0.2860086554319826,0.3238240260168666,0.6379066353854036,0.4813481306804029,66.64753548387097
48,2003,1237,1450.268049,IUPUI,1470.6687195625,0.9674643815164788,1.0958711533455074,1.0783011318627784,0.017570021482729223,0.1437935496134775,0.17067598051850028,0.5608093651203856,0.5183756080729832,0.43639809518370065,0.34600737582695107,0.34350619846722,0.6671138166906571,0.5033267501126145,65.3868,1.0783011318627782,1.0958711533455077,-0.017570021482729258,0.1689089362862733,0.17895557203433904,0.5669468001204786,0.5364402171881749,0.352772109237798,0.3437877011696483,0.33288618330934294,0.65649380153278,0.49667324988738537,65.4108
49,2003,1112,1678.2431370000002,Arizona,1551.5116263928571,1.019508525067732,1.1690133118849835,0.9656586606379365,0.20335465124704694,0.16071897206484445,0.13485206669989663,0.5573337296041004,0.5176315318357815,0.3879654719616408,0.3048009288988233,0.3940268982477109,0.6805599042541958,0.5414506435038818,73.2685714285714,0.9656586606379365,1.1690133118849835,-0.20335465124704694,0.14694732406464076,0.1606702069875118,0.48506162250448787,0.4570359418059538,0.27894157324855984,0.30757323618747917,0.3194400957458042,0.605973101752289,0.45854935649611817,73.17394285714283
50,2003,1242,1631.274142,Kansas,1592.1100827000002,1.0456445457880412,1.1545914918043516,0.9417153411201153,0.21287615068423585,0.1590789293576425,0.14342705225330335,0.5593167419039712,0.5254612448675793,0.3896759040811781,0.22431223203270528,0.38285045836094966,0.7006089465757575,0.545713041998038,70.57791999999998,0.9417153411201156,1.1545914918043514,-0.21287615068423582,0.12227270422728782,0.17918813668106995,0.49245040958387737,0.46152257477910974,0.2570192746377699,0.30418327686686614,0.2993910534242424,0.6171495416390503,0.45428695800196195,70.09663999999998
