,Season,WTeamID,LTeamID,WMargin,SeasonEloDiff,OffRtgdiff,DefRtgdiff,NetRtgdiff,AstRdiff,TORdiff,TSPdiff,eFGPdiff,FTARdiff,TPARdiff,ORPdiff,DRPdiff,RPdiff,Posdiff,oOffRtgdiff,oDefRtgdiff,oNetRtgdiff,oAstRdiff,oTORdiff,oTSPdiff,oeFGPdiff,oFTARdiff,oTPARdiff,oORPdiff,oDRPdiff,oRPdiff,oPosdiff,AdjNetRtgdiff
10,2003,1266,1221,4,53.3651010000001,1.4505412667071513,1.7109415697742032,-0.17115178864781344,0.024522082458261818,-0.5748882830785313,0.978542944478382,0.712017059070666,0.10019165900025839,-0.1520671196496839,0.6671923715553421,-1.860254360832963,-0.5366312654444827,0.607747533214072,1.7109415697741996,1.4505412667071413,0.17115178864781266,0.126227984248555,-1.5996510012914231,0.2635402989684638,0.1795448637222566,-0.2944684976753781,0.7285179882044975,1.860254360832958,-0.6671923715553477,0.5366312654444769,0.37968486143144287,0.06504302475294543
11,2003,1281,1356,1,102.800888,-0.5469268893911444,-0.27350406345867107,-0.22565635939918005,-0.09233772954566422,0.4338701822699459,-0.7991156134957359,-0.5119192316906377,-0.5489256046892236,1.2159871645744904,0.8077299138413213,-0.05733506519180187,0.8827971057891644,-0.1655509590278702,-0.27350406345866085,-0.5469268893911411,0.22565635939917988,0.005524167981155209,-1.2267576105708307,-1.8369061007339107,-1.6487758235052379,-1.026549012476795,0.4395707840672335,0.05733506519180176,-0.8077299138413235,-0.8827971057891628,0.14775098992769212,-0.17758378991275126
12,2003,1323,1454,1,82.09502700000007,0.14912370356060106,-0.16237047810438296,0.24655690014478754,-0.16293865653187867,-1.023762281425481,-0.2380680778269009,-0.6289037998952295,-0.0018703500227280345,-0.3012813956961954,-0.529604901675648,-0.13507924121254422,-0.24322514355392244,0.37592842972513174,-0.16237047810438637,0.1491237035605911,-0.2465569001447864,0.9674695006389323,-1.935910669831181,-1.4807340151960586,-0.8846981383564094,-2.111761962311166,-0.9607169019283921,0.1350792412125426,0.5296049016756501,0.24322514355392338,0.20422679962401324,0.3326248405688327
13,2003,1328,1354,17,157.40911899999992,1.3576535495666227,-0.8381535541384333,1.744848222073417,2.251654131256237,-3.3144433679590644,-0.28051179037845964,0.11270721257352934,-2.258940775026735,0.7108882948859334,-0.6182460056601529,1.9355322855033652,0.5991624841039751,-1.7161450314523485,-0.8381535541384367,1.3576535495666293,-1.7448482220734163,0.017523712814309755,-0.6517639405745527,-1.0089967366532209,-0.9351001873846205,-1.0494407594717576,-2.154392313521914,-1.9355322855033696,0.6182460056601513,-0.5991624841039729,-1.5397352522873495,1.6084340498269183
14,2003,1390,1360,8,-31.1041859999998,0.33612051648683705,-0.16883740579797185,0.4017840000084628,-0.5404306313191544,-1.5344736758671946,-1.057975929120052,-0.8644467286540893,-2.031058105588375,-0.007509188757447051,0.7538117128942309,-0.12507235241850137,0.3022496528878488,-0.8775934346372684,-0.16883740579797185,0.3361205164868404,-0.4017840000084626,-0.8096012012560205,-0.4653134449707151,-0.6106078310104841,-0.9118785092586031,0.5322319123688894,0.327513093218331,0.12507235241849854,-0.7538117128942319,-0.3022496528878514,-0.8797792571173555,0.3724518368707092
15,2003,1409,1173,13,6.559339000000137,-1.062729172293253,-1.3681135983399806,0.21488782818494362,-0.41441519382559855,0.3322318056619555,-0.22324223901446144,-0.06955981767868838,-1.2277689086437862,-0.9660835002491546,-1.4539721684809443,0.21012882641187602,-0.9524666554695138,1.0208425689845197,-1.3681135983399892,-1.0627291722932561,-0.21488782818494348,-0.5022223187112056,0.753073730513774,-0.9485286664991572,-0.9296978747981551,0.15178953102204928,0.4193138368462441,-0.21012882641186903,1.4539721684809481,0.9524666554695139,1.0355721525836379,0.25311255629937446
16,2003,1458,1451,7,36.091881000000065,0.17949208118273896,-1.2044605922335347,1.0847178693354402,-0.008326535223724627,-0.7047838093230411,-0.3298083910151948,0.04892271029223916,-1.9289684594816627,-0.21825686798297522,-0.05819960737091423,1.0198265177552959,0.42279866602902405,-0.7903750033354873,-1.2044605922335383,0.1794920811827323,-1.0847178693354396,-0.4474248193633431,-0.0934110461526062,-1.1131660734835989,-1.0716712216412572,-0.9077613428489607,-0.6675410266185597,-1.0198265177552865,0.05819960737091551,-0.4227986660290149,-0.9040465881004679,0.9093102445370596
17,2003,1120,1386,2,-144.54700899999992,-0.643362287959701,1.1985359301069005,-1.4526252202337533,-0.5553099429389646,1.3493361388396083,-0.16082169744103736,0.007284912397137477,-0.3989892225460428,-1.5761931746333222,0.660366943760991,-1.7728648835424465e-05,0.31338555628503956,0.4575070801672314,1.1985359301069005,-0.643362287959701,1.4526252202337515,0.6288360212847258,0.09084073838812412,1.603528969830898,1.9464417105882317,-1.2317557097476188,1.1463562809340564,1.7728648830095395e-05,-0.6603669437609897,-0.31338555628503645,0.4523664240345563,-1.2500333157443864
18,2003,1139,1280,1,55.71772199999987,1.2914684712663194,1.4853353305201866,-0.12272630330146758,0.24234894000645393,-1.8327397604452424,1.2773892098163881,1.1075966513720137,0.1342544880881651,2.0923712139532764,-1.937343999250968,-0.7762289322538455,-2.1388046070535833,-1.3145322080194701,1.4853353305201935,1.2914684712663194,0.12272630330146686,0.29576636781194154,-1.262812531383327,0.8376513618514194,1.0123798634654477,0.01258448561233283,-1.4480871226016716,0.7762289322538417,1.9373439992509751,2.138804607053577,-1.4176011619860351,-0.3167516692071624
19,2003,1196,1358,30,129.7663290000003,1.1637232448295012,0.15431482735375918,0.8140805471535273,0.40041637165668426,-1.0604129795424453,0.5980278420660733,0.9313987440604183,-1.6550456244659562,0.7774711384522122,0.04589989371199757,0.1882667136272992,-0.0045862695462783876,-0.2663713548968789,0.15431482735375918,1.1637232448294978,-0.8140805471535273,0.06218919826132541,0.3057881411472094,0.6409206381626451,1.1483056436040773,-1.2718409276364784,0.16569858920772412,-0.18826671362729896,-0.04589989371200384,0.004586269546278332,-0.36371814510208217,0.858973351620413
20,2003,1231,1104,5,12.605402999999795,0.47215804332093386,0.5992703363972981,-0.0887825886932666,1.0384743024132193,-0.7978746818173424,0.7757900562545618,0.677370541856638,0.6428898116492217,0.7372836352727175,-1.0381819321498078,-0.14435818340705864,-0.7577216152638157,-0.20320340850178434,0.5992703363972981,0.47215804332093386,0.08878258869326738,0.10626642986214067,-1.4201860711868417,-0.5757373821985688,-0.7218779803795088,0.22472887238312,-1.2652741535098218,0.14435818340705842,1.0381819321498171,0.7577216152638184,-0.0759242671056719,-0.09571984830717561
21,2003,1246,1237,31,196.94174299999986,1.1421497941658112,-1.6199480733846143,2.182283576796893,0.9561396560257167,-1.1933639010686197,0.4114860588045509,0.5219033997437632,-1.0319420097215237,-0.8854011917987744,0.8253873450368294,0.39304273619121893,1.2761360006334175,0.13717696893469447,-1.6199480733846108,1.1421497941658079,-2.1822835767968907,-2.9595211193412294,0.09959863545681524,-2.0119528024259012,-2.167347516408967,-0.24849141558038373,-0.515701378823501,-0.3930427361912157,-0.8253873450368296,-1.2761360006334108,0.19179010787199396,2.1828590828116354
22,2003,1257,1122,22,246.10751000000027,1.438591957973724,-1.0018860276613564,1.9377091315674961,0.7867906769757513,-1.6889978697541508,0.3875224213322151,0.4112229817715171,-0.8835741320110198,0.8834232439524178,0.6204033795340298,-0.28802239961978915,0.24400944594899893,1.055213069883826,-1.0018860276613564,1.4385919579737207,-1.937709131567495,-1.1842266010829432,1.0500965996609812,-0.4584663063354658,-1.0927367760396633,1.8988550393126025,-0.15242986860651087,0.28802239961978743,-0.6204033795340314,-0.24400944594899804,1.048537951693878,2.0237361605520308
23,2003,1268,1423,2,78.34793600000012,0.21791873245243004,0.1059089389588912,0.09230573638310291,0.7850543147654995,0.3056862953322459,-0.001892440010656471,-0.12212168002300514,0.30810550410075377,-0.8137106301762876,1.2784883952691755,-0.49367382739377563,1.0830310549617288,1.5985282648554358,0.10590893895888942,0.2179187324524367,-0.09230573638310413,0.178100318878611,-0.3808978845177353,-0.5721412860734807,-0.7434781836538491,-0.006513634775980576,-0.20280525030943847,0.49367382739376825,-1.2784883952691806,-1.083031054961719,1.772470372765726,0.44421981186192117
24,2003,1277,1160,15,51.741611000000155,-0.2340770706615669,-0.6274434278793894,0.30198577889137246,0.8801869948234136,1.0370572526939954,0.8335193788435441,0.3975267738587418,0.6905979847328133,0.16359767049322826,-0.7512303099099391,1.2236094066712386,0.2394478292652834,-1.4601119753095402,-0.6274434278793997,-0.23407707066157024,-0.30198577889137335,-0.33631955461727836,1.4055811020285656,0.657499199052094,0.00917443433748344,1.5589456447817107,0.5003846803949279,-1.2236094066712437,0.7512303099099432,-0.23944782926528252,-1.339671915063224,0.1943072970948299
25,2003,1329,1335,14,93.86734500000013,-1.4472871379890664,-0.25566304307354093,-0.9626673669835367,-1.8411231143441449,0.44074748514105966,-1.9394189856848483,-1.8748240261543048,0.6069979483120052,-2.793530249852477,1.0186339084519587,-2.2207594189293944,-0.7444085218211659,0.8923834206308541,-0.2556630430735358,-1.4472871379890697,0.9626673669835374,-1.1558110207736285,0.36467258366332067,-0.7660780453597706,-0.8189072912254165,0.48595654181709974,-1.6304031950830642,2.220759418929389,-1.0186339084519587,0.7444085218211669,0.7696203707137975,-0.6907551941432656
26,2003,1338,1447,26,194.05251700000008,0.21601677896126886,-2.424514728663546,2.066795759215408,0.8786067532066861,0.16811168200935256,0.43905062092305464,0.6977135125600329,1.4308864739987421,0.29550810107619435,-0.02852221268927052,0.7749254516746362,0.9565846862284297,-0.39447895546642137,-2.4245147286635422,0.21601677896126553,-2.066795759215408,-1.3503288709764956,0.6566016690893196,-2.3532572559579377,-2.5544930029997825,0.626275428299365,0.7391551056191974,-0.7749254516746311,0.02852221268926658,-0.9565846862284242,-0.45989737842476885,1.987452886000693
27,2003,1345,1261,24,1.7310769999999138,-0.8402318612364964,0.1438476675722763,-0.7871209990985335,-1.935298042642187,0.1943746610568894,-0.8746633503679799,-1.8446811150274884,1.6809271578481444,-0.4566711477036384,-0.4733521447498837,0.10333159095803517,-0.6894544608157671,0.43275026611840695,0.14384766757228662,-0.8402318612364964,0.7871209990985336,0.8207131329637471,0.15891900417210636,0.6408480316022083,0.07483729737544229,1.1120761119286973,-0.2848600212400466,-0.10333159095803907,0.4733521447498906,0.689454460815772,0.3628665856921056,-0.7143595164377528
28,2003,1393,1264,11,86.24846100000013,0.5395462669907067,0.3430158838926909,0.16544693970786756,0.11434511029656963,-0.46854243454295347,-0.17718813214954898,0.38735274390979196,-0.476889486189482,-0.21976212508333703,0.9592688942308205,-0.6599834119835821,0.7967142074139062,0.20756407771081697,0.3430158838926909,0.5395462669907067,-0.16544693970786783,1.8695316184533253,-1.6721780770383659,-1.1652429611272355,-0.33258653143219274,-1.86122117599058,2.026324684871411,0.6599834119835798,-0.9592688942308214,-0.7967142074139033,0.12594888836228846,0.3057860868491322
29,2003,1400,1421,21,291.7622550000001,1.5560032129167447,-2.301248383390984,3.0466790675268243,0.293829547129729,-1.6804380656183966,0.0021574766870697815,0.16370172359957635,0.2134891377955916,-0.715603919201405,1.3876763789730466,1.0960279609618007,1.95681081137905,0.04610736660731418,-2.301248383390984,1.5560032129167447,-3.0466790675268234,-2.271455722280577,0.8615649462450718,-1.7424194398088555,-1.6194049413059308,-0.25111368130684475,-0.7840791892979396,-1.0960279609617962,-1.387676378973045,-1.9568108113790503,-0.05964406492156271,2.9702111848839854
30,2003,1428,1332,2,-53.72932699999978,-0.1312283549707246,-0.18153147361119995,0.036369189848292835,-0.6450124943162074,0.18153497190382029,-0.3739235562043399,-0.15975043144495998,0.7221299023265351,-0.13985476072789377,-0.006990727225570703,1.3802285632792732,1.070795909080442,-2.926551526470277,-0.18153147361119654,-0.1312283549707246,-0.03636918984829199,0.42516389871138544,-0.4110664617785171,-0.2568038071323696,-0.38120455795646735,0.9164907855880129,0.419974732989965,-1.3802285632792688,0.006990727225571758,-1.0707959090804415,-3.0209731497845467,-0.2077673875611143
31,2003,1448,1190,3,178.60770899999991,1.4793025152839534,-0.4520239045773288,1.541014334336762,0.7556332216105452,-1.183727822133333,0.5114809852058649,0.286768339372924,0.8009082907237799,0.9883242248211387,0.7319123769984499,1.2001992802810895,1.7578000013672577,-1.7014010329191773,-0.45202390457733904,1.4793025152839565,-1.5410143343367613,-1.316316220297605,-1.0784406983656638,-1.3675935920224294,-1.1942336347491729,-0.21610475986082295,1.0332043259852306,-1.2001992802810935,-0.731912376998456,-1.757800001367253,-1.6688564109948734,1.5055423391478515
32,2003,1462,1407,12,13.916831999999886,0.5900315978829589,-0.30609548614496374,0.712885226317348,0.8579587824935003,-0.04917071927784056,0.5976495736582083,0.0623401121699082,1.563466334189815,-1.8747187644193606,0.31872544327335117,0.6438285613897677,1.013628160480973,-0.7827210150259205,-0.3060954861449604,0.5900315978829589,-0.7128852263173473,-1.116282906195653,-0.9756326413667374,-1.039795659900477,-0.7400954529222188,-0.9650377603980903,-1.7057323566335818,-0.643828561389767,-0.3187254432733504,-1.0136281604809767,-0.6529460839865168,0.6812699705114202
33,2003,1112,1211,1,87.77230500000019,0.07024642229449202,-0.9814595834763684,0.8228403955363628,-0.04839789998288724,-0.7184778858464275,-0.7616603635043059,-0.502887498454998,-1.0801033302970675,-0.6109256809281469,0.6572047450284167,-0.8498155876109552,-0.04155041432577333,1.62379011589665,-0.981459583476365,0.07024642229449202,-0.8228403955363621,0.05373289288388561,-0.026744430773698175,-1.3815991698195917,-0.9876290474585825,-0.8251054360253024,-0.9038051273508223,0.8498155876109528,-0.6572047450284236,0.041550414325775,1.5242561275826465,1.0808476898351644
34,2003,1163,1390,11,152.63117499999976,0.5293802877349899,-0.06576004128694628,0.47649732366567604,-0.1473458932950961,0.3005074530665227,0.5078150082341395,0.49982687080113875,-0.02443273835872789,-1.164729858833036,0.36344476120262925,-1.0924594953544675,-0.32073823519781675,1.1398633866869978,-0.06576004128694628,0.5293802877349932,-0.47649732366567654,0.4605048682531792,-0.4098996578438553,-0.7823333255607329,-0.811833761999724,-0.3200742783123611,-0.4087067528149922,1.0924594953544688,-0.3634447612026307,0.32073823519781547,0.9522150060132186,0.5508588025987754
35,2003,1181,1141,26,112.73658499999964,0.2677528671781579,-0.8965351378515632,0.9151399042727643,-0.9813290523803886,-2.182396650049793,-1.629791040882321,-1.3877140981133078,-0.1440749120109659,-0.07706993925278643,0.2914110945053029,-0.2031118327808653,-0.29346711450258856,0.3348418464691435,-0.8965351378515736,0.2677528671781579,-0.9151399042727638,0.21437705240765587,0.5076376958917662,-0.5867249770249104,-0.5522955806023491,-0.0251461167682977,0.20498504557066366,0.20311183278085698,-0.291411094505301,0.2934671145025875,0.22869613454950566,1.0427919606554454
36,2003,1242,1113,32,65.17952300000002,-0.05339618634672502,-1.7107495482114705,1.293048386854225,0.034968541765322186,0.0012240884749478709,0.05826643127436152,0.2207454466014434,-1.1701839526806679,0.04528957473238582,-0.27867046531684714,0.4033318978995287,0.22511358945096127,1.0471965242332728,-1.7107495482114652,-0.053396186346728325,-1.2930483868542244,-1.4754600481379252,0.4680621450150149,-1.4052930467552238,-1.0805359174869085,-1.5555079511393233,0.389127984090189,-0.40333189789953894,0.27867046531684636,-0.22511358945096238,0.8379133296519009,1.4879100097452058
37,2003,1266,1281,9,-29.230513999999857,1.6608929336373337,0.3257346481412208,1.0794948964183975,1.1131192804897099,-0.16513662813400726,1.5971593850125303,0.7997729555771079,1.8398980429156393,-1.2291006488878993,0.9793665700514568,-0.05293886083721788,0.9863358074967643,-0.046463797787385366,0.32573464814121394,1.660892933637327,-1.0794948964183977,0.18377325502646705,-0.16407648232106598,0.5159463721178932,0.3440569701800284,0.2581320331049599,0.8134497403116275,0.052938860837219215,-0.9793665700514618,-0.9863358074967644,-0.25541162681475305,1.0119543972029772
38,2003,1323,1228,8,-7.461664999999813,-0.14415090611009596,1.2122617680753214,-1.0624273563982316,-1.0982321172165492,-0.42873780982883125,-0.5934448805838335,-0.8819885664589386,0.5192616602384426,-0.029074643757995622,0.033167116515823825,-0.7119558793624845,-0.7137530224235044,0.9804927958085824,1.2122617680753214,-0.1441509061101026,1.0624273563982303,1.625240932043412,-1.2978512275494687,0.3041724109825783,1.0078166554534436,-1.7363685333547778,-1.7204552497850747,0.7119558793624834,-0.03316711651582083,0.7137530224235072,0.9698507152263158,-0.8670569481078976
39,2003,1328,1143,9,28.712784999999943,0.48729307904158425,-1.0680990784199564,1.2254274785534065,-0.426514548552488,-0.6182172957534249,-0.23622879920934597,-0.32523500249961046,-0.24150305964373464,0.6472146762372941,0.45699300727439424,0.4301625662868462,0.6849362711111386,-1.2833321346207254,-1.0680990784199564,0.48729307904158425,-1.2254274785534058,-2.4990075763129016,0.2013180026859377,-1.2487491516209737,-1.5085760897831744,0.6766837683720812,-2.1000252726409476,-0.43016256628684696,-0.45699300727439407,-0.6849362711111322,-1.1773294364948954,1.0854297768828198
40,2003,1458,1409,1,0.7311760000000049,0.877411328369565,-0.25935073505297546,0.9071765968070953,-0.06415545868849101,-1.3237453852507188,0.23464435132233252,0.16102512731014249,0.30341848681248385,0.11729633385742534,-0.1331685130843603,1.5834994944431533,0.3921116933985832,-1.3281099154647176,-0.25935073505297035,0.8774113283695617,-0.9071765968070948,0.6314758195048072,0.5511078666923528,0.8957987711106854,1.0435470103617996,-1.027084285193956,-0.41973926870640177,-1.5834994944431497,0.13316851308436492,-0.3921116933985817,-1.280506409038184,0.694227274475661
41,2003,1120,1448,6,-160.36292999999978,-1.453939886884094,-0.01938390434300636,-1.1525214659065557,-0.2840519291948015,0.8981593962761185,-0.5080958122477002,0.24781623432615962,-1.5709253630609277,-0.2452538533151104,-1.0945624862414096,-0.9590002737742006,-1.8755092296797609,-0.4271328318229473,-0.01938390434300636,-1.4539398868841007,1.1525214659065544,0.18198672108466774,0.956105170215533,0.4532814755262231,0.6543149862241864,-0.3326318102820266,-0.1598182314392267,0.959000273774202,1.0945624862414214,1.8755092296797578,-0.36539306506771013,-1.1602194469009708
42,2003,1139,1257,8,17.641502999999602,0.08059632750240597,0.9286793877253665,-0.6604823991120736,-0.15556953138549834,-0.1639579105726076,0.6785582954013885,0.9038325506880587,-1.2759001579611327,0.669427374807065,-1.4361108182901632,-0.007586270857464439,-1.1269868341271103,-2.5233688801061422,0.9286793877253665,0.08059632750240597,0.6604823991120726,-0.20128294974229677,-1.114788732413998,0.520493051722911,1.4085718316754956,-2.349323263602976,-0.5208170337207435,0.007586270857460331,1.4361108182901703,1.1269868341271023,-2.7062258181010694,-1.0029114252549456
43,2003,1246,1428,20,79.41062699999975,0.5287426773800533,-0.7906025861036633,1.0420175633647901,0.49024775137484505,-0.2721984604904175,0.2708473298495096,0.24677099939037844,-0.33314172910629525,-1.1206145453049077,1.1753220651830114,-0.631542592728898,0.5573670053911763,1.5695673786851343,-0.7906025861036666,0.5287426773800533,-1.0420175633647901,-0.44616609247772027,0.9388817288765354,-0.3234887117550316,0.049963137311811096,-1.7576318124462817,0.4596952367943984,0.6315425927288971,-1.175322065183014,-0.5573670053911723,1.7901141742283886,1.2129535761127
44,2003,1268,1462,13,65.10841800000026,-0.43368213934830474,-0.6664456262043927,0.1721400085377882,0.7105912980570794,0.0830348644618342,-0.1068407187654008,0.2983141476137336,-0.9950303806040983,-0.5310226104257203,-0.4364202962920585,-0.5581865674422999,-0.7257180247416001,0.9165679775100926,-0.6664456262043962,-0.43368213934830474,-0.17214000853778877,-0.12694882165223653,1.1955383124111352,-0.2370319198009544,-0.7990421643375718,1.559901924984553,0.5683085119535478,0.558186567442299,0.43642029629206125,0.7257180247416011,0.9237282644910069,0.383176971808211
45,2003,1277,1196,22,-19.166784000000007,-1.3016841922699969,-0.27862441835789536,-0.827803085204772,-0.9589191854559064,1.0006569440445745,-0.9175396993232839,-1.440438289019562,1.5402262831237792,-1.8816989861910334,0.2530384565282012,1.2882355546050428,1.1152563341690684,-0.5966504800384178,-0.2786244183578988,-1.3016841922699935,0.8278030852047711,-1.3833017476044505,0.23452474362054843,0.28582183562768326,-0.5039773838502413,1.774044092471867,0.5678163133606136,-1.2882355546050506,-0.2530384565281961,-1.1152563341690624,-0.6536919196545337,-0.8425029434248953
46,2003,1338,1231,22,49.931313000000046,0.41428563154073494,-2.4482142349083986,2.2445324149876282,1.5040216998718638,1.3199543544208663,1.2393583494468574,1.7064663046325081,0.3683068601459925,-0.8895405140338856,0.8420056313931179,0.6597177977337367,1.4475449436512846,0.47275400112304716,-2.448214234908395,0.4142856315407316,-2.244532414987628,-0.5315652698089157,2.3616502473938485,-0.6063691130653891,-0.6131946551419566,0.2962946845069593,0.8722110145094243,-0.6597177977337318,-0.8420056313931255,-1.4475449436512808,0.3661480771839445,2.1424426299683295
47,2003,1393,1329,12,44.377235000000155,1.5362034749597129,0.8640965529346812,0.5589479893969775,0.7556707483844107,-0.9618511166002383,0.9152876246983228,0.7458629261386098,-0.24355032296660076,0.3495406748479868,0.4894846464297894,-0.05702945921854763,0.6026843146498755,0.9613812158308654,0.8640965529346745,1.5362034749597162,-0.5589479893969785,1.9852102090879713,-1.427478867944672,-0.02901169200061604,0.2151470324298752,-0.961894688595531,1.3679832000587753,0.057029459218546075,-0.48948464642979445,-0.6026843146498752,0.8789173627781851,0.6443688753696164
48,2003,1400,1345,10,35.55081200000018,1.33622096476374,0.4989862597146711,0.6834581494408059,0.5031213433607713,-0.8228172412289572,-0.11114660685429045,0.39213255217102283,-1.3151962061738423,-0.2621913924752314,2.1254912415810576,-0.4467841277918591,1.6909272456857014,0.2415754092217562,0.498986259714666,1.33622096476374,-0.6834581494408067,-1.2753930572382435,-0.8642494223903411,-0.5891572102381788,-0.13211786717231014,-0.2364377770484174,-0.13980813728667635,0.4467841277918613,-2.1254912415810674,-1.6909272456857005,0.11947194947758899,0.7291297558646246
