,Season,WTeamID,LTeamID,WMargin,SeasonEloDiff,OffRtgdiff,DefRtgdiff,NetRtgdiff,AstRdiff,TORdiff,TSPdiff,eFGPdiff,FTARdiff,TPARdiff,ORPdiff,DRPdiff,RPdiff,Posdiff,oOffRtgdiff,oDefRtgdiff,oNetRtgdiff,oAstRdiff,oTORdiff,oTSPdiff,oeFGPdiff,oFTARdiff,oTPARdiff,oORPdiff,oDRPdiff,oRPdiff,oPosdiff
10,2003,1266,1221,4,53.3651010000001,0.09682159907446697,0.11104666331071333,-0.014225064236246449,0.0005056989804130274,-0.012539071601601837,0.03295474693082623,0.02621403178378856,0.006754191126061904,-0.010365868090545738,0.036461679607738995,-0.07683634346815638,-0.015768340369878064,2.6635507389162356,0.11104666331071311,0.0968215990744663,0.014225064236246393,0.002205186793885816,-0.044341498015358916,0.008074587028948144,0.005880816578517523,-0.022553591952773178,0.03731382583637688,0.07683634346815627,-0.03646167960773916,0.015768340369877953,1.6605635467980377
11,2003,1281,1356,1,102.800888,-0.03650660427461361,-0.017751461642851574,-0.018755142631761562,-0.0019042059647411402,0.009463280851976813,-0.02691210739377592,-0.018847114460693204,-0.03700456190719986,0.08288946734056257,0.04414197551361837,-0.0023681797793898562,0.02594005630681412,-0.7255535483870972,-0.017751461642850908,-0.036506604274613386,0.018755142631761562,9.650651043641156e-05,-0.03400508617850892,-0.05628079740532066,-0.05400404108539553,-0.07862425940192441,0.022514293325644363,0.0023681797793898562,-0.044141975513618315,-0.025940056306814174,0.6461935483871031
12,2003,1323,1454,1,82.09502700000007,0.009953798468223196,-0.010538466147640868,0.020492264615863898,-0.0033601515131631288,-0.022329605468859037,-0.00801750531375589,-0.02315408597220525,-0.00012608536131841763,-0.02053726810316925,-0.028942603463181005,-0.005579341831822182,-0.00714691278171059,1.6475664516128887,-0.01053846614764109,0.00995379846822253,-0.020492264615863814,0.016901568847802473,-0.05366244202949927,-0.04536807357061978,-0.02897742308617779,-0.1617416395143853,-0.04920677833222825,0.005579341831822127,0.028942603463181005,0.007146912781710646,0.8931922580645164
13,2003,1328,1354,17,157.40911899999992,0.09062147398024001,-0.05439937702920594,0.14502085100944612,0.046434033502543326,-0.07229238085657042,-0.009446897670865928,0.004149493913138791,-0.15228131652102528,0.04845869579746381,-0.033786788845614146,0.07994563894802564,0.017605753884630038,-7.52127999999999,-0.054399377029206164,0.09062147398024045,-0.14502085100944612,0.00030613702902734796,-0.018066559177056407,-0.030914558395511382,-0.030628292954417935,-0.08037755771697769,-0.11034541476197618,-0.07994563894802592,0.033786788845613924,-0.017605753884630038,-6.734080000000006
14,2003,1390,1360,8,-31.1041859999998,0.02243557397154805,-0.010958194532836085,0.03339376850438452,-0.011144861767234948,-0.03346889449448662,-0.03562984046820983,-0.031825970644449586,-0.13691912849996557,-0.0005118743638073964,0.041195376823685015,-0.005166015159612458,0.00888128536354571,-3.8461935483870917,-0.010958194532836085,0.022435573971548273,-0.033393768504384504,-0.014143629781874667,-0.012898247917846883,-0.01870835728482423,-0.02986768957722674,0.04076409351279736,0.016774831531066403,0.005166015159612347,-0.041195376823684904,-0.008881285363545821,-3.847741935483853
15,2003,1409,1173,13,6.559339000000137,-0.07093568463453503,-0.0887958144273262,0.017860129792791182,-0.008546147797275083,0.007246413820118952,-0.007518210143464099,-0.002560954471910626,-0.08276722783475604,-0.0658544342202661,-0.0794587432739019,0.008679205929405298,-0.027987222104852272,4.47400578420465,-0.08879581442732676,-0.07093568463453526,-0.017860129792791182,-0.008773759886998606,0.020874814131355668,-0.02906188274460475,-0.030451345484230397,0.011625688901867048,0.02147675655535325,-0.00867920592940502,0.07945874327390179,0.027987222104852383,4.529107007786422
16,2003,1458,1451,7,36.091881000000065,0.01198084516462461,-0.0781741072983756,0.09015495246299984,-0.000171711369953087,-0.015372264331823413,-0.011107077234471685,0.0018011667925817987,-0.13003698892190968,-0.0148777849450894,-0.003180575090071247,0.04212313232320164,0.01242349021232303,-3.4639448275862037,-0.07817410729837582,0.011980845164624165,-0.09015495246299984,-0.00781645455871316,-0.00258930586374434,-0.03410619314464458,-0.035101543738378704,-0.06952621105055057,-0.03419065830793083,-0.04212313232320131,0.0031805750900713026,-0.012423490212322807,-3.953875862068955
17,2003,1120,1386,2,-144.54700899999992,-0.0429435321380911,0.0777895740261535,-0.12073310616424443,-0.011451705720157496,0.02943080065736453,-0.00541605084381902,0.00026820554744844127,-0.026896944248701093,-0.10744341427066345,0.036088673901988444,-7.322678983179287e-07,0.009208502069690372,2.00509793103447,0.0777895740261535,-0.0429435321380911,0.12073310616424435,0.010985685130852046,0.0025180582625203007,0.0491303769139631,0.06375379636842454,-0.09434121436572662,0.05871500677510111,7.322678980958841e-07,-0.03608867390198822,-0.009208502069690316,1.9784386206896585
18,2003,1139,1280,1,55.71772199999987,0.08620371265004967,0.09640395397813029,-0.010200241328081172,0.004997765262148485,-0.039974471144659324,0.04301910138865361,0.040777918805175895,0.009050458702123398,0.14262941292147896,-0.10587473598655378,-0.032061525619469955,-0.06284650410883164,-5.761147586206903,0.09640395397813073,0.08620371265004967,0.010200241328081117,0.005167000742800298,-0.03500450992678936,0.025664723185259752,0.03315951323472416,0.0009638564249714321,-0.0741693020124734,0.032061525619469844,0.10587473598655373,0.06284650410883169,-6.199922758620701
19,2003,1196,1358,30,129.7663290000003,0.07767689760409091,0.010015623548889074,0.06766127405520121,0.008257461462831323,-0.023129005528773866,0.0201400013193912,0.0342909147598911,-0.11157110862858072,0.05299740853886031,0.0025084028084054744,0.0077762085532275815,-0.00013476266459022668,-1.1674150537634347,0.010015623548889074,0.07767689760409069,-0.06766127405520124,0.0010864373660454119,0.00847628904233036,0.019637108600656705,0.03761162935052531,-0.09741137519698806,0.008486884880177903,-0.0077762085532275815,-0.0025084028084058074,0.00013476266459022668,-1.5907326164874576
20,2003,1231,1104,5,12.605402999999795,0.03151588846140263,0.03889494092237822,-0.007379052460975262,0.02141561169649206,-0.01740269902673644,0.026126564112062156,0.024938465571047064,0.04333894362269802,0.05025797112591596,-0.05673604585188191,-0.005962601242196386,-0.022264845722690607,-0.890571428571441,0.03889494092237822,0.03151588846140263,0.007379052460975324,0.0018564609833581214,-0.03936682301710341,-0.017639964804538,-0.023644407902693565,0.017212174910890388,-0.06480583892745562,0.005962601242196386,0.05673604585188219,0.022264845722690774,-0.3320571428571455
21,2003,1246,1237,31,196.94174299999986,0.07623689997096306,-0.10514083675558861,0.18137773672655128,0.019717691187428638,-0.026028840459464075,0.01385776578328457,0.01921469736526704,-0.06956600613483832,-0.06035461171712381,0.04510694397907827,0.016234321129143803,0.03749790239965889,0.6011999999999915,-0.10514083675558838,0.07623689997096283,-0.18137773672655122,-0.051702456689370416,0.00276082263748495,-0.06164403723040501,-0.07098935019173513,-0.019032168245532388,-0.026413611941724646,-0.016234321129143692,-0.04510694397907811,-0.03749790239965883,0.8388000000000062
22,2003,1257,1122,22,246.10751000000027,0.09602399944324014,-0.06502624189796347,0.16105024134120316,0.01622534480186702,-0.036839270945633856,0.013050733641364776,0.015139823094200588,-0.0595641256088123,0.06021978213323648,0.0339046880877773,-0.011896538715167604,0.007169958675445898,4.624640000000014,-0.06502624189796347,0.09602399944323992,-0.16105024134120316,-0.020688287761406493,0.029108134369441596,-0.014046907075828674,-0.0357915253896135,0.14543491773213335,-0.007807276774953964,0.011896538715167548,-0.033904688087777246,-0.007169958675445898,4.585813333333348
23,2003,1268,1423,2,78.34793600000012,0.014545770346970022,0.006873895926039708,0.007671874420930536,0.016189537214936073,0.00666742123230199,-6.373239108703466e-05,-0.004496102390848744,0.020770226608212705,-0.055467724224102344,0.06986865593479041,-0.020390809214866024,0.03182371845524051,7.0058057142856995,0.006873895926039597,0.014545770346970466,-0.007671874420930647,0.0031113898674371143,-0.010558292262976332,-0.017529784345457766,-0.024351901455455904,-0.0004988848111990851,-0.01038744397705249,0.020390809214865746,-0.06986865593479041,-0.031823718455240346,7.751954285714248
24,2003,1277,1160,15,51.741611000000155,-0.01562431680387033,-0.04072348250410307,0.02509916570023278,0.01815138117297388,0.02261958632528635,0.0280707355223645,0.014635575583598126,0.04655508079915688,0.011151864230479591,-0.04105430463436682,0.05054022429478955,0.0070359204090654215,-6.399174193548369,-0.040723482504103736,-0.015624316803870553,-0.025099165700232864,-0.005875459746764289,0.03896198082938668,0.0201450576059532,0.0003004996324141862,0.11940096895430818,0.02562910884529368,-0.050540224294789826,0.04105430463436688,-0.0070359204090654215,-5.859096774193588
25,2003,1329,1335,14,93.86734500000013,-0.09660439053768788,-0.016593511062406807,-0.08001087947528143,-0.037967985929555775,0.009613283897203284,-0.06531451912941144,-0.06902460549859057,0.040919375893517795,-0.1904249001600672,0.05566775759286913,-0.09172672139126037,-0.02187365459705648,3.911013026819923,-0.016593511062406474,-0.0966043905376881,0.08001087947528153,-0.020191871195684302,0.010108535319084316,-0.023471794911199384,-0.02682250817242582,0.03721982363969539,-0.08350731464344407,0.09172672139126026,-0.055667757592868905,0.02187365459705659,3.3659586206896606
26,2003,1338,1447,26,194.05251700000008,0.01441881761380337,-0.15736029536140017,0.17177911297520365,0.01811879313418291,0.0036667374859213064,0.014786067575249917,0.025687424144162585,0.09645993310739959,0.020143723393328927,-0.0015587225290895068,0.03200768637920426,0.028108226069476716,-1.728867096774195,-0.15736029536139995,0.014418817613803148,-0.1717791129752037,-0.023590073242528223,0.01820065850820002,-0.07210123305282379,-0.0836699223264159,0.04796696614889945,0.037858646352877,-0.03200768637920409,0.0015587225290892848,-0.02810822606947666,-2.011375483870978
27,2003,1345,1261,24,1.7310769999999138,-0.05608430057485392,0.00933626477439442,-0.06542056534924894,-0.0399100789512985,0.004239567693879204,-0.02945635602779839,-0.06791484665184944,0.11331585290014129,-0.031129628079753557,-0.025868422630900445,0.004268030104446319,-0.020258887820613747,1.8965972350230373,0.009336264774395087,-0.05608430057485392,0.06542056534924898,0.014337753812313031,0.004405152562909881,0.019634884014916254,0.002451222552251664,0.08517485247782253,-0.014590191858535217,-0.004268030104446485,0.025868422630900723,0.02025888782061397,1.5870082949308681
28,2003,1393,1264,11,86.24846100000013,0.036013958060833406,0.022263045121923897,0.01375091293891001,0.0023580462952365877,-0.010219528398912214,-0.005967229222879733,0.014261002613676466,-0.03214841203223229,-0.014980392902553541,0.05242349368830129,-0.027260095820310082,0.02341060167192177,0.9096827586207183,0.022263045121923897,0.036013958060833406,-0.013750912938910037,0.03266047905547888,-0.04635191102588218,-0.035701772124865805,-0.0108935468678385,-0.142552508225949,0.10378594297388732,0.027260095820310026,-0.052423493688301126,-0.02341060167192177,0.5508413793103415
29,2003,1400,1421,21,291.7622550000001,0.1038610363575565,-0.14935983726110935,0.2532208736186654,0.006059407990803151,-0.03665257032898683,7.265812771195534e-05,0.006026937319593584,0.014391881064728884,-0.048780142930357206,0.07583571648367643,0.045270573009948634,0.05749880951816122,0.2020729064039415,-0.14935983726110935,0.1038610363575565,-0.25322087361866547,-0.03968204191398894,0.023882134492577894,-0.05338582927444907,-0.05304202653715112,-0.019233009801261525,-0.040159604546618766,-0.04527057300994852,-0.07583571648367604,-0.05749880951816144,-0.260855172413784
30,2003,1428,1332,2,-53.72932699999978,-0.008759308999888304,-0.011782088170936733,0.003022779171047929,-0.01330156854682113,0.00395951714080392,-0.012592759710466472,-0.005881464262721403,0.048680732775821745,-0.009533395548491252,-0.00038203922465368523,0.057009255393009606,0.031464201674995806,-12.826079999999997,-0.011782088170936511,-0.008759308999888304,-0.0030227791710478596,0.007427559112638579,-0.011394549613895494,-0.007868188273944643,-0.01248598282212482,0.0701948064726956,0.021510606870653648,-0.057009255393009495,0.00038203922465374074,-0.03146420167499592,-13.212319999999963
31,2003,1448,1190,3,178.60770899999991,0.09874137215676315,-0.02933808332602328,0.12807945548278704,0.015582809917757262,-0.02581866487007614,0.01722533131785442,0.010557829011453523,0.053991397327615986,0.06737050434563213,0.039998590704573955,0.04957328743399325,0.051651088016224755,-7.4566620689655,-0.029338083326023945,0.09874137215676337,-0.12807945548278707,-0.022995876570937157,-0.029893818118863297,-0.041901574530498364,-0.03911595582439148,-0.016551646819368993,0.05291949807337104,-0.049573287433993474,-0.03999859070457412,-0.05165108801622481,-7.29879540229885
32,2003,1462,1407,12,13.916831999999886,0.039383783228157165,-0.01986676984846114,0.05925055307661792,0.017692986812267608,-0.001072478232510582,0.02012726223652983,0.0022951496189710374,0.10539750060685343,-0.1277928290060985,0.017418162273612814,0.026592832420724632,0.02978438803732153,-3.430400000000006,-0.01986676984846092,0.039383783228157165,-0.05925055307661789,-0.01950132007286104,-0.02704403197694827,-0.03185820377775944,-0.0242411034155966,-0.07391306044231061,-0.0873655848028726,-0.026592832420724632,-0.017418162273612703,-0.029784388037321752,-2.8556799999999924
33,2003,1112,1211,1,87.77230500000019,0.004688850356703522,-0.06370048740691747,0.06838933776362105,-0.0009980705642408383,-0.015670950200189077,-0.02565071330610369,-0.018514596947122985,-0.07281269121118705,-0.0416446042787999,0.03591586155886417,-0.035100964550369707,-0.0012209148400169623,7.116519815668184,-0.06370048740691725,0.004688850356703522,-0.06838933776362102,0.0009387067890706813,-0.0007413417821240109,-0.04233069014301205,-0.03234882444036147,-0.06319552505288467,-0.04629182485268496,0.03510096455036965,-0.03591586155886439,0.0012209148400170178,6.666381566820277
34,2003,1163,1390,11,152.63117499999976,0.035335393175926155,-0.0042680786375737245,0.03960347181349981,-0.0030385946272794007,0.0065544638527645915,0.017101870876962022,0.018401915109553912,-0.0016470770746244145,-0.07939544133930271,0.01986204729407981,-0.045123180344282976,-0.009424552738357739,4.99563354838709,-0.0042680786375737245,0.03533539317592638,-0.039603471813499866,0.008044961345436863,-0.011362206412590115,-0.02396983894915622,-0.026590821634160766,-0.024514760406029512,-0.02093347431307202,0.04512318034428309,-0.01986204729407981,0.009424552738357739,4.164541935483868
35,2003,1181,1141,26,112.73658499999964,0.017872129081727417,-0.05818856549985241,0.07606069458158016,-0.020237151640082218,-0.04760094902531206,-0.05488706612772609,-0.05109088470750156,-0.0097124800797051,-0.005253580299812155,0.015925448813545906,-0.008389374525647808,-0.008623219791358827,1.4674979310344867,-0.05818856549985307,0.017872129081727417,-0.07606069458158016,0.003745139777805981,0.014071454252667565,-0.017976612713838325,-0.01808990209640643,-0.0019259624077485604,0.010499090500615732,0.008389374525647475,-0.01592544881354574,0.008623219791358827,1.0002096551724122
36,2003,1242,1113,32,65.17952300000002,-0.003564120694273143,-0.11103420037556588,0.10747007968129223,0.0007211278221314343,2.6698983934536624e-05,0.0019622598150074166,0.00812709201221895,-0.07888526997078099,0.00308722726276614,-0.015229180751626159,0.0166593068620976,0.006614723980734927,4.589506206896544,-0.11103420037556555,-0.003564120694273365,-0.10747007968129223,-0.02577609895641765,0.012974440460758269,-0.043056644663511556,-0.035391898189137405,-0.11913767308299728,0.01993067303964219,-0.016659306862098044,0.015229180751626048,-0.006614723980734982,3.6646399999999772
37,2003,1266,1281,9,-29.230513999999857,0.11086227839026042,0.021141426709005318,0.08972085168125463,0.022954954424438734,-0.003601847637476646,0.053788117975076544,0.02944490361604113,0.12403251087286049,-0.0837833663564273,0.053521820119887986,-0.0021865980157036446,0.02898243120203836,-0.20363502304147119,0.021141426709004874,0.11086227839025997,-0.08972085168125468,0.0032104953387815383,-0.004548115188458657,0.015808033535070543,0.011269249881295296,0.019770551317197127,0.04166392927570911,0.0021865980157037,-0.05352182011988804,-0.028982431202038472,-1.1170506912442306
38,2003,1323,1228,8,-7.461664999999813,-0.009621871199360088,0.07868043350052922,-0.08830230469988967,-0.022647948553249225,-0.009351337040597318,-0.019985659257355848,-0.0324718010889653,0.035004835059948614,-0.001981913793522805,0.0018125638533506572,-0.029406777714190868,-0.020972875272708802,4.297166451612881,0.07868043350052922,-0.009621871199360532,0.08830230469988962,0.028392751904899677,-0.035975764453718945,0.00931951057920638,0.03301004981498673,-0.1329899384486633,-0.08811967389848485,0.029406777714190868,-0.0018125638533504906,0.02097287527270897,4.241672258064526
39,2003,1328,1143,9,28.712784999999943,0.03252613090962275,-0.06932372258594266,0.10184985349556512,-0.008795662958128891,-0.013484134509211987,-0.007955563258255083,-0.011974039925185531,-0.016280375418859017,0.0441182944452187,0.024974405170988923,0.017767526520168997,0.02012612560993776,-5.624408275862066,-0.06932372258594266,0.03252613090962275,-0.1018498534955651,-0.043657343796717527,0.005580430862324237,-0.03826031063012225,-0.0494119357960352,0.05182778366245899,-0.10756079951908926,-0.017767526520169052,-0.02497440517098881,-0.02012612560993765,-5.149086896551722
40,2003,1458,1409,1,0.7311760000000049,0.05856597796189722,-0.016832856401177154,0.07539883436307424,-0.0013230258931687666,-0.028872632573173115,0.007902203230025107,0.005928394202810439,0.020454262076913254,0.007995668801195788,-0.007277582695680129,0.0654052013522527,0.011521786080423202,-5.82065406006673,-0.01683285640117682,0.058565977961897,-0.07539883436307424,0.011031802069248087,0.015276424893591989,0.02744629632003104,0.034180362677995846,-0.07866525639325489,-0.02149854666979406,-0.06540520135225264,0.007277582695680351,-0.011521786080423202,-5.60033459399331
41,2003,1120,1448,6,-160.36292999999978,-0.0970484522138646,-0.001258089660834516,-0.09579036255303036,-0.005857772121215937,0.019590040901945632,-0.017111327615939365,0.00912374578727615,-0.10590033394760268,-0.01671807224348759,-0.059817210725818526,-0.03961075214938681,-0.05510984880082026,-1.8719779310344933,-0.001258089660834516,-0.09704845221386504,0.0957903625530303,0.00317928481855706,0.026502740581139383,0.013888049520595303,0.021431448044718804,-0.025476552428651766,-0.008185699941464064,0.03961075214938692,0.059817210725818915,0.05510984880082037,-1.5980579310344751
42,2003,1139,1257,8,17.641502999999602,0.00537969204145905,0.060274850476599307,-0.05489515843514056,-0.0032081840332640055,-0.0035761382530005714,0.022852054709449288,0.03327602184403278,-0.08601188572613455,0.045632454138910095,-0.07848263075256162,-0.00031334495191592815,-0.0331153123889798,-11.059067586206908,0.060274850476599307,0.00537969204145905,0.054895158435140506,-0.0035163874734154,-0.03090136681436953,0.01594733883413546,0.04613639403555497,-0.17993666103757655,-0.026675629707881898,0.0003133449519157616,0.07848263075256168,0.03311531238897969,-11.835762758620703
43,2003,1246,1428,20,79.41062699999975,0.03529283357726576,-0.051313137013334176,0.08660597059060014,0.01010998101168653,-0.005937007391519394,0.009121424115768884,0.009085263813453981,-0.02245798635238544,-0.07638825923537973,0.06423067529490545,-0.0260853701468865,0.01637763808761339,6.878879999999988,-0.0513131370133344,0.03529283357726576,-0.08660597059060018,-0.007794464760477779,0.02602531569950317,-0.009911340945472968,0.001636493743828682,-0.1346185110260138,0.02354504388537254,0.0260853701468865,-0.06423067529490534,-0.016377638087613333,7.829119999999989
44,2003,1268,1462,13,65.10841800000026,-0.02894767573008039,-0.043254874611400984,0.014307198881320787,0.014653946928425171,0.0018110998981240578,-0.0035981137758835935,0.010982906164224482,-0.06707769323213691,-0.03619789962123948,-0.023850118340862425,-0.023055457209681496,-0.021324454170971174,4.017005714285702,-0.043254874611401206,-0.02894767573008039,-0.014307198881320843,-0.0022177797314392456,0.03313970338796807,-0.00726239923291766,-0.02617184535136563,0.11947421126599067,0.029108086800476718,0.023055457209681496,0.02385011834086248,0.021324454170971285,4.039954285714259
45,2003,1277,1196,22,-19.166784000000007,-0.08688559772700444,-0.018083792294330547,-0.06880180543267324,-0.01977501116428082,0.021825647589865743,-0.030900318438557006,-0.053032009008645464,0.1038308258133056,-0.1282686455948167,0.013828406204435706,0.053209556513122425,0.03277062409376086,-2.6149161290322738,-0.01808379229433077,-0.08688559772700422,0.0688018054326732,-0.02416610519399484,0.006500904538182195,0.008757268985361555,-0.01650728677334473,0.13587554147115077,0.029082876973305638,-0.05320955651312281,-0.013828406204435373,-0.0327706240937608,-2.8589419354839123
46,2003,1338,1231,22,49.931313000000046,0.027652985985298084,-0.15889848412079166,0.18655147010608988,0.0310162173803481,0.028789945191261546,0.04173832226075591,0.06282625026707556,0.02482856308886322,-0.060636774411940875,0.046015123776368405,0.02724912483259956,0.042534572325530706,2.0719199999999987,-0.15889848412079144,0.027652985985297862,-0.18655147010608994,-0.009286377502177298,0.06546372282031822,-0.018578487594788973,-0.02008459177866273,0.022693461150850913,0.04467361192849312,-0.027249124832599392,-0.04601512377636863,-0.04253457232553076,1.6013599999999926
47,2003,1393,1329,12,44.377235000000155,0.1025394315647421,0.05608317705107191,0.04645625451367075,0.015583583801921236,-0.020979241317192643,0.03082447450165704,0.027460120797761056,-0.01641838698495135,0.023826929424990262,0.026750054574852078,-0.002355556964993455,0.017709239138562816,4.21340689655176,0.056083177051071464,0.10253943156474232,-0.046456254513670844,0.034681369287715674,-0.03956897556956809,-0.0008888865681375147,0.007046930827771802,-0.07367232990755801,0.07006647426769402,0.0023555569649933994,-0.026750054574852244,-0.01770923913856287,3.8439724137930966
48,2003,1400,1345,10,35.55081200000018,0.08919087894613598,0.03238612010959552,0.05680475883654047,0.010375462638404692,-0.017946729141099932,-0.003743124736396375,0.014436978798634537,-0.08866093877881331,-0.017872643311294567,0.11615687463410324,-0.018454067046919542,0.04968610304244564,1.0587428571428745,0.032386120109595185,0.08919087894613598,-0.05680475883654057,-0.022280954128978153,-0.02395654678224085,-0.018051133683997744,-0.004327391647288792,-0.01810896984861632,-0.007160806692063371,0.018454067046919653,-0.11615687463410329,-0.049686103042445806,0.5225142857142941
49,2003,1112,1323,17,-39.98074999999994,0.012675445852220024,-0.06305377106849763,0.0757292169207178,-0.006853614195674457,0.0065830233409467365,-0.01070033072908716,-0.0017847184123103155,0.006187794679867964,-0.054623506045933856,0.08429021754726801,0.011185390987992094,0.04219050617177961,4.039564976958516,-0.06305377106849763,0.01267544585222069,-0.07572921692071785,-0.004621338969423322,0.02971559497702575,-0.009054004014529493,-0.006531620875841082,0.015116742047830922,0.04258603479953488,-0.01118539098799215,-0.0842902175472684,-0.04219050617177972,4.507310599078309
