,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WMargin,WSeasonElo,LSeasonElo,SeasonEloDiff
48,2003,139,1400,77,1345,67,10,1696.3051127684705,1656.757693013826,39.54741975464458
49,2003,143,1112,88,1323,71,17,1681.6376414771435,1722.6814327025459,-41.0437912254024
50,2003,143,1242,69,1181,65,4,1637.3071275557425,1697.9071667073397,-60.60003915159723
51,2003,143,1246,63,1458,57,6,1655.8030450744245,1612.3289158059558,43.47412926846869
52,2003,143,1266,77,1338,74,3,1642.0963373693066,1719.9545812663769,-77.85824389707022
53,2003,144,1277,60,1268,58,2,1659.9883000633722,1699.247409664844,-39.25910960147189
54,2003,144,1328,65,1139,54,11,1601.0336578046297,1753.229956703438,-152.1962988988082
55,2003,144,1393,79,1120,78,1,1676.5278236996626,1518.5770269283357,157.95079677132685
56,2003,144,1400,82,1163,78,4,1696.3051127684705,1668.4838828747024,27.821229893768077
57,2003,145,1242,78,1112,75,3,1637.3071275557425,1681.6376414771435,-44.33051392140101
58,2003,145,1266,83,1246,69,14,1642.0963373693066,1655.8030450744245,-13.706707705117879
59,2003,146,1393,63,1328,47,16,1676.5278236996626,1601.0336578046297,75.49416589503289
60,2003,146,1400,85,1277,76,9,1696.3051127684705,1659.9883000633722,36.3168127050983
61,2003,152,1242,94,1266,61,33,1637.3071275557425,1642.0963373693066,-4.7892098135641845
62,2003,152,1393,95,1400,84,11,1676.5278236996626,1696.3051127684705,-19.77728906880793
63,2003,154,1393,81,1242,78,3,1676.5278236996626,1637.3071275557425,39.22069614392012
64,2004,134,1197,72,1250,57,15,1352.6599697843967,1390.7744807052295,-38.1145109208328
65,2004,136,1104,65,1356,64,1,1638.5500356515797,1807.213121158015,-168.6630855064352
66,2004,136,1163,70,1436,53,17,1842.4935500231425,1552.25974099691,290.2338090262324
67,2004,136,1177,76,1173,69,7,1556.6598857987487,1910.5995202729737,-353.93963447422493
68,2004,136,1181,96,1106,61,35,1901.690162827868,1333.765024529131,567.925138298737
69,2004,136,1211,76,1434,49,27,1862.548959313728,1502.114596961441,360.4343623522868
70,2004,136,1264,75,1196,60,15,1790.431625139787,1889.0470045445475,-98.61537940476046
71,2004,136,1268,86,1431,83,3,1730.983271963208,1518.6026112800153,212.38066068319267
72,2004,136,1305,72,1277,66,6,1701.2026095303702,1682.62412922521,18.578480305160156
73,2004,136,1314,63,1102,52,11,1750.269814529643,1697.8823156724584,52.38749885718471
74,2004,136,1371,80,1112,76,4,1804.8904467690875,1935.9502063745783,-131.05975960549085
75,2004,136,1386,82,1251,63,19,1981.0634672996416,1388.4895029537902,592.5739643458514
76,2004,136,1390,71,1427,45,26,1968.6188918530665,1275.1869166395957,693.4319752134709
77,2004,136,1393,80,1140,75,5,1776.3676236437323,1789.5633434097028,-13.19571976597058
78,2004,136,1400,66,1343,49,17,1787.1545206857847,1649.7061685210938,137.44835216469096
79,2004,136,1403,76,1150,73,3,1713.8571721698036,1722.4590163337996,-8.60184416399602
80,2004,136,1448,79,1433,78,1,1900.0662167195364,1624.0712584487098,275.9949582708266
81,2004,137,1130,58,1428,51,7,1731.5366509987084,1825.5500979352048,-94.0134469364964
82,2004,137,1153,80,1190,77,3,1866.3684522113178,1693.022851221935,173.34560098938277
83,2004,137,1210,65,1320,60,5,1874.692860470217,1468.898084969155,405.7947755010621
84,2004,137,1228,72,1293,53,19,1752.6265178242384,1720.0302769883133,32.59624083592507
85,2004,137,1242,78,1227,53,25,1842.4888565614212,1644.5432876973853,197.94556886403598
86,2004,137,1246,96,1197,76,20,1900.747992606681,1352.6599697843967,548.0880228222843
87,2004,137,1272,59,1376,43,16,1802.9618368984034,1694.2427925926952,108.71904430570817
88,2004,137,1280,85,1284,52,33,1925.7226096258944,1589.193322121253,336.5292875046414
89,2004,137,1301,61,1418,52,9,1696.7767374773107,1651.6237252347444,45.15301224256632
90,2004,137,1329,75,1186,56,19,1828.7404751775562,1451.8727696539265,376.86770552362964
91,2004,137,1334,66,1344,58,8,1444.147593999965,1801.8673937008618,-357.71979970089683
92,2004,137,1338,53,1416,44,9,1988.7808548675798,1712.1068456815672,276.67400918601265
93,2004,137,1412,102,1449,100,2,1680.8329289610797,1476.2316600576928,204.60126890338688
94,2004,137,1435,71,1444,58,13,1704.0739328078182,1735.9260487633626,-31.852115955544377
95,2004,137,1458,76,1350,64,12,1861.028287104468,1642.160105928973,218.868181175495
96,2004,137,1462,80,1257,70,10,1780.9260533919992,1992.473950759477,-211.54789736747784
97,2004,138,1104,70,1390,67,3,1638.5500356515797,1968.6188918530665,-330.0688562014868
98,2004,138,1163,72,1177,55,17,1842.4935500231425,1556.6598857987487,285.8336642243937
99,2004,138,1181,90,1371,62,28,1901.690162827868,1804.8904467690875,96.79971605878063
100,2004,138,1305,91,1211,72,19,1701.2026095303702,1862.548959313728,-161.3463497833577
101,2004,138,1386,70,1403,65,5,1981.0634672996416,1713.8571721698036,267.20629512983805
102,2004,138,1393,72,1268,70,2,1776.3676236437323,1730.983271963208,45.38435168052433
103,2004,138,1400,78,1314,75,3,1787.1545206857847,1750.269814529643,36.88470615614165
104,2004,138,1448,84,1264,80,4,1900.0662167195364,1790.431625139787,109.63459157974944
105,2004,139,1210,57,1130,54,3,1874.692860470217,1731.5366509987084,143.15620947150865
106,2004,139,1228,92,1153,68,24,1752.6265178242384,1866.3684522113178,-113.74193438707948
107,2004,139,1242,78,1334,63,15,1842.4888565614212,1444.147593999965,398.34126256145623
108,2004,139,1329,70,1272,53,17,1828.7404751775562,1802.9618368984034,25.7786382791528
109,2004,139,1338,59,1458,55,4,1988.7808548675798,1861.028287104468,127.75256776311176
110,2004,139,1412,76,1246,75,1,1680.8329289610797,1900.747992606681,-219.91506364560132
111,2004,139,1435,75,1301,73,2,1704.0739328078182,1696.7767374773107,7.29719533050752
112,2004,139,1462,89,1280,74,15,1780.9260533919992,1925.7226096258944,-144.79655623389522
113,2004,143,1104,80,1393,71,9,1638.5500356515797,1776.3676236437323,-137.81758799215254
114,2004,143,1163,73,1435,53,20,1842.4935500231425,1704.0739328078182,138.41961721532425
115,2004,143,1329,63,1338,51,12,1828.7404751775562,1988.7808548675798,-160.04037969002366
116,2004,143,1386,84,1448,80,4,1981.0634672996416,1900.0662167195364,80.99725058010517
117,2004,144,1181,72,1228,62,10,1901.690162827868,1752.6265178242384,149.06364500362974
118,2004,144,1210,72,1305,67,5,1874.692860470217,1701.2026095303702,173.49025093984687
119,2004,144,1242,100,1412,74,26,1842.4888565614212,1680.8329289610797,161.65592760034156
120,2004,144,1462,79,1400,71,8,1780.9260533919992,1787.1545206857847,-6.22846729378557
121,2004,145,1163,87,1104,71,16,1842.4935500231425,1638.5500356515797,203.94351437156274
122,2004,145,1329,64,1386,62,2,1828.7404751775562,1981.0634672996416,-152.32299212208545
123,2004,146,1181,66,1462,63,3,1901.690162827868,1780.9260533919992,120.76410943586893
124,2004,146,1210,79,1242,71,8,1874.692860470217,1842.4888565614212,32.20400390879581
125,2004,152,1163,79,1181,78,1,1842.4935500231425,1901.690162827868,-59.196612804725646
126,2004,152,1210,67,1329,65,2,1874.692860470217,1828.7404751775562,45.95238529266089
127,2004,154,1163,82,1210,73,9,1842.4935500231425,1874.692860470217,-32.199310447074595
128,2005,134,1324,79,1105,69,10,1345.3887832064866,1312.2644291376062,33.12435406888039
129,2005,136,1112,66,1429,53,13,1883.3083993823911,1774.6692316617007,108.63916772069047
130,2005,136,1130,85,1335,65,20,1945.2155292836246,1690.876763701963,254.33876558166162
131,2005,136,1153,76,1234,64,12,1992.8093046817776,1729.1626405745867,263.6466641071909
132,2005,136,1211,74,1457,64,10,2027.6372167258492,1673.822684215755,353.81453251009407
133,2005,136,1228,67,1192,55,12,2011.4788838480506,1471.602682298916,539.8762015491345
134,2005,136,1246,72,1184,64,8,2028.2565354873163,1543.1165149939588,485.1400204933575
135,2005,136,1305,61,1400,57,4,1786.184294128324,1910.1723194460235,-123.98802531769957
136,2005,136,1328,84,1310,67,17,1798.1772444132368,1610.5693694218417,187.6078749913952
137,2005,136,1334,79,1338,71,8,1820.864793994647,1976.4268515893953,-155.56205759474824
138,2005,136,1403,78,1417,66,12,1762.32099165218,1506.9181271775774,255.40286447460267
139,2005,136,1412,82,1261,68,14,1811.659399520891,1585.632413013082,226.02698650780894
140,2005,136,1428,60,1431,54,6,1768.6717985605287,1801.1739828890206,-32.50218432849192
141,2005,136,1448,70,1151,54,16,1905.1271414306877,1655.4141666670275,249.7129747636602
142,2005,136,1449,88,1285,77,11,1929.2159713475457,1385.65985588419,543.5561154633558
143,2005,136,1452,63,1166,61,2,1716.4630435593715,1726.0902042762739,-9.627160716902381
144,2005,136,1454,83,1104,73,10,1795.8241357219233,1850.8756385089196,-55.05150278699625
145,2005,137,1137,64,1242,63,1,1641.434103712403,1994.841740281058,-353.4076365686551
146,2005,137,1163,77,1416,71,6,1915.7041041109387,1568.6555175842352,347.0485865267035
147,2005,137,1181,57,1175,46,11,2002.4838519237433,1382.391932650734,620.0919192730094
148,2005,137,1196,67,1325,62,5,1773.328461008567,1455.3419335935803,317.98652741498677
149,2005,137,1210,80,1203,68,12,1922.2936962611495,1851.8932214168312,70.4004748443183
150,2005,137,1235,64,1278,53,11,1648.3348232161636,1597.0464202090186,51.28840300714501
151,2005,137,1257,68,1418,62,6,1882.58654994331,1685.2336518464483,197.35289809686174
152,2005,137,1277,89,1330,81,8,1841.3034529494792,1692.6958488957903,148.60760405368887
153,2005,137,1280,93,1390,70,23,1949.9688429826556,1686.9140164586381,263.05482652401747
154,2005,137,1301,75,1150,63,12,1800.4404151521096,1803.6274370671158,-3.1870219150061985
155,2005,137,1314,96,1324,68,28,1958.211781433476,1345.3887832064866,612.8229982269895
156,2005,137,1329,63,1368,50,13,2091.097842999329,1490.6990299967827,600.3988130025461
157,2005,137,1356,65,1388,56,9,1801.1252748384652,1744.6340355906489,56.49123924781634
158,2005,137,1436,60,1393,57,3,1665.4973493133373,1931.5563323973936,-266.0589830840563
159,2005,137,1437,55,1307,47,8,1697.921136568106,1665.9055576670246,32.015578901081426
160,2005,137,1458,57,1320,52,5,1864.5525942734657,1732.3321371537133,132.22045711975238
161,2005,138,1112,85,1412,63,22,1883.3083993823911,1811.659399520891,71.64899986150022
162,2005,138,1228,71,1305,59,12,2011.4788838480506,1786.184294128324,225.29458971972667
163,2005,138,1246,69,1153,60,9,2028.2565354873163,1992.8093046817776,35.447230805538766
164,2005,138,1403,71,1211,69,2,1762.32099165218,2027.6372167258492,-265.3162250736691
165,2005,138,1428,67,1328,58,9,1768.6717985605287,1798.1772444132368,-29.505445852708135
166,2005,138,1449,97,1334,79,18,1929.2159713475457,1820.864793994647,108.35117735289873
167,2005,138,1452,111,1448,105,6,1716.4630435593715,1905.1271414306877,-188.66409787131624
168,2005,138,1454,83,1130,75,8,1795.8241357219233,1945.2155292836246,-149.3913935617013
169,2005,139,1181,63,1280,55,8,2002.4838519237433,1949.9688429826556,52.51500894108767
170,2005,139,1257,76,1210,54,22,1882.58654994331,1922.2936962611495,-39.70714631783949
171,2005,139,1277,72,1436,61,11,1841.3034529494792,1665.4973493133373,175.80610363614187
172,2005,139,1301,65,1163,62,3,1800.4404151521096,1915.7041041109387,-115.2636889588291
173,2005,139,1314,92,1235,65,27,1958.211781433476,1648.3348232161636,309.87695821731245
174,2005,139,1329,85,1356,77,8,2091.097842999329,1801.1252748384652,289.9725681608636
175,2005,139,1437,76,1196,65,11,1697.921136568106,1773.328461008567,-75.40732444046103
176,2005,139,1458,71,1137,62,9,1864.5525942734657,1641.434103712403,223.1184905610628
177,2005,143,1112,79,1329,78,1,1883.3083993823911,2091.097842999329,-207.78944361693766
178,2005,143,1228,77,1454,63,14,2011.4788838480506,1795.8241357219233,215.6547481261273
179,2005,143,1257,93,1449,79,14,1882.58654994331,1929.2159713475457,-46.6294214042357
180,2005,143,1452,65,1403,60,5,1716.4630435593715,1762.32099165218,-45.857948092808556
181,2005,144,1246,62,1428,52,10,2028.2565354873163,1768.6717985605287,259.5847369267876
182,2005,144,1277,78,1181,68,10,1841.3034529494792,2002.4838519237433,-161.1803989742641
183,2005,144,1314,67,1437,66,1,1958.211781433476,1697.921136568106,260.29064486537004
184,2005,144,1458,65,1301,56,9,1864.5525942734657,1800.4404151521096,64.11217912135612
185,2005,145,1228,90,1112,89,1,2011.4788838480506,1883.3083993823911,128.17048446565946
186,2005,145,1257,93,1452,85,8,1882.58654994331,1716.4630435593715,166.12350638393855
187,2005,146,1277,94,1246,88,6,1841.3034529494792,2028.2565354873163,-186.9530825378372
188,2005,146,1314,88,1458,82,6,1958.211781433476,1864.5525942734657,93.65918716001033
189,2005,152,1228,72,1257,57,15,2011.4788838480506,1882.58654994331,128.89233390474055
190,2005,152,1314,87,1277,71,16,1958.211781433476,1841.3034529494792,116.90832848399691
191,2005,154,1314,75,1228,70,5,1958.211781433476,2011.4788838480506,-53.26710241457454
192,2006,134,1284,71,1214,49,22,1399.4119412150146,1285.2880992701168,114.12384194489778
193,2006,136,1104,90,1266,85,5,1756.3746311739392,1646.1770551594152,110.19757601452397
194,2006,136,1130,88,1334,76,12,1870.8879885975314,1825.176276837783,45.71171175974837
195,2006,136,1181,70,1380,54,16,2081.8231746787883,1325.0168346310168,756.8063400477715
196,2006,136,1196,76,1375,50,26,2105.416456113753,1549.9864009705398,555.4300551432134
197,2006,136,1203,88,1423,85,3,1875.292729356196,1669.087830488569,206.2048988676272
198,2006,136,1211,79,1462,75,4,2000.0624695681165,1823.0628491804064,176.99962038771014
199,2006,136,1228,78,1102,69,9,2202.32285944221,1708.3893812010124,493.93347824119746
200,2006,136,1231,87,1361,83,4,1831.2730888778483,1468.2215879009464,363.05150097690193
201,2006,136,1261,80,1233,64,16,1884.2264141397832,1715.977968770992,168.24844536879118
202,2006,136,1285,87,1305,79,8,1624.2726455906827,1888.9672812962858,-264.6946357056031
203,2006,136,1397,63,1457,61,2,1803.8950490187026,1740.3050065489351,63.59004246976747
204,2006,136,1401,66,1393,58,8,1759.6338364361764,1951.4393380255508,-191.80550158937444
205,2006,136,1417,78,1125,44,34,1840.580387567375,1483.349199902831,357.231187664544
206,2006,136,1449,75,1429,61,14,1978.126958047578,1846.660127823897,131.46683022368097
207,2006,136,1454,82,1328,74,8,1801.137885884739,1924.8114140507182,-123.67352816597918
208,2006,136,1455,86,1371,66,20,1764.5095685098454,1582.2227416811934,182.286826828652
209,2006,137,1112,94,1458,75,19,1886.8859610524908,1920.348979983257,-33.46301893076634
210,2006,137,1133,77,1242,73,4,1596.2981104886142,1825.0917811169797,-228.7936706283656
211,2006,137,1137,59,1116,55,4,1773.5656579246975,1628.8052704160007,144.7603875086968
212,2006,137,1163,72,1107,59,13,2075.8611743662777,1419.1047304729927,656.756443893285
213,2006,137,1206,75,1277,65,10,1699.6216848921736,1909.7512953457972,-210.12961045362363
214,2006,137,1207,54,1320,49,5,1733.1949213679818,1752.6339731685596,-19.439051800577772
215,2006,137,1246,69,1412,64,5,1965.0543552037136,1672.2640195576562,292.79033564605743
216,2006,137,1272,94,1331,78,16,1957.9454914814444,1674.2498479513613,283.6956435300831
217,2006,137,1301,58,1143,52,6,1902.014991046047,1604.1475169101298,297.8674741359173
218,2006,137,1314,69,1293,65,4,2099.734898943637,1588.0315947188885,511.7033042247483
219,2006,137,1322,64,1234,63,1,1652.975122213528,1798.2799577318767,-145.30483551834868
220,2006,137,1326,70,1172,62,8,1814.8279891894754,1749.9570078915347,64.87098129794072
221,2006,137,1338,79,1245,64,15,1991.6524723186299,1602.8763247567842,388.7761475618456
222,2006,137,1400,60,1335,52,8,1842.660312419177,1615.5191483978688,227.1411640213082
223,2006,137,1437,58,1284,45,13,2065.1491320244313,1399.4119412150146,665.7371908094167
224,2006,137,1452,64,1356,46,18,1779.1385717109042,1745.4927706822477,33.64580102865648
225,2006,138,1130,69,1285,56,13,1870.8879885975314,1624.2726455906827,246.61534300684866
226,2006,138,1181,74,1203,61,13,2081.8231746787883,1875.292729356196,206.5304453225922
227,2006,138,1196,82,1454,60,22,2105.416456113753,1801.137885884739,304.2785702290141
228,2006,138,1211,90,1231,80,10,2000.0624695681165,1831.2730888778483,168.78938069026822
229,2006,138,1261,58,1401,57,1,1884.2264141397832,1759.6338364361764,124.59257770360682
230,2006,138,1417,62,1104,59,3,1840.580387567375,1756.3746311739392,84.20575639343588
231,2006,138,1449,67,1228,64,3,1978.126958047578,2202.32285944221,-224.19590139463185
232,2006,138,1455,80,1397,73,7,1764.5095685098454,1803.8950490187026,-39.3854805088572
233,2006,139,1133,72,1338,66,6,1596.2981104886142,1991.6524723186299,-395.3543618300157
234,2006,139,1163,87,1246,83,4,2075.8611743662777,1965.0543552037136,110.80681916256412
235,2006,139,1206,65,1314,60,5,1699.6216848921736,2099.734898943637,-400.1132140514633
236,2006,139,1207,70,1326,52,18,1733.1949213679818,1814.8279891894754,-81.63306782149357
237,2006,139,1272,72,1137,56,16,1957.9454914814444,1773.5656579246975,184.37983355674692
238,2006,139,1400,75,1301,54,21,1842.660312419177,1902.014991046047,-59.354678626870054
239,2006,139,1437,82,1112,78,4,2065.1491320244313,1886.8859610524908,178.26317097194055
240,2006,139,1452,67,1322,54,13,1779.1385717109042,1652.975122213528,126.16344949737618
241,2006,143,1261,62,1181,54,8,1884.2264141397832,2081.8231746787883,-197.59676053900512
242,2006,143,1272,80,1133,64,16,1957.9454914814444,1596.2981104886142,361.6473809928302
243,2006,143,1400,74,1452,71,3,1842.660312419177,1779.1385717109042,63.52174070827277
244,2006,143,1417,73,1211,71,2,1840.580387567375,2000.0624695681165,-159.48208200074146
245,2006,144,1163,98,1449,92,6,2075.8611743662777,1978.126958047578,97.73421631869974
246,2006,144,1196,57,1207,53,4,2105.416456113753,1733.1949213679818,372.22153474577135
247,2006,144,1206,63,1455,55,8,1699.6216848921736,1764.5095685098454,-64.88788361767183
248,2006,144,1437,60,1130,59,1,2065.1491320244313,1870.8879885975314,194.26114342689993
249,2006,145,1261,70,1400,60,10,1884.2264141397832,1842.660312419177,41.566101720606184
250,2006,145,1417,50,1272,45,5,1840.580387567375,1957.9454914814444,-117.36510391406932
251,2006,146,1196,75,1437,62,13,2105.416456113753,2065.1491320244313,40.267324089321846
252,2006,146,1206,86,1163,84,2,1699.6216848921736,2075.8611743662777,-376.2394894741042
253,2006,152,1196,73,1206,58,15,2105.416456113753,1699.6216848921736,405.7947712215796
254,2006,152,1417,59,1261,45,14,1840.580387567375,1884.2264141397832,-43.64602657240812
255,2006,154,1196,73,1417,57,16,2105.416456113753,1840.580387567375,264.8360685463781
256,2007,134,1310,77,1197,69,8,1447.1119877771541,1237.7218941853268,209.39009359182728
257,2007,136,1130,84,1403,75,9,1833.9410317392085,1741.700623749699,92.24040798950955
258,2007,136,1139,57,1330,46,11,1946.5198330816477,1744.5892754577449,201.9305576239028
259,2007,136,1207,80,1125,55,25,1744.2517699442622,1658.0650988237624,86.1866711204998
260,2007,136,1231,70,1211,57,13,1807.7523512384603,2044.4291987396366,-236.67684750117633
261,2007,136,1257,78,1390,58,20,1708.942465657333,1674.0140341763017,34.92843148103134
262,2007,136,1268,82,1172,70,12,1909.1604858980027,1753.3055026613745,155.8549832366282
263,2007,136,1277,61,1266,49,12,1830.9268354641788,1887.333659136058,-56.40682367187924
264,2007,136,1314,86,1184,65,21,2102.527044432698,1410.334210154973,692.1928342777248
265,2007,136,1326,78,1148,57,21,2026.1162823344139,1341.2887585704793,684.8275237639346
266,2007,136,1338,79,1460,58,21,2046.8789739944718,1404.6902567446214,642.1887172498505
267,2007,136,1401,68,1335,52,16,1899.2407515051798,1694.341167745288,204.8995837598918
268,2007,136,1417,70,1451,42,28,2084.7636361055975,1375.7443730826099,709.0192630229876
269,2007,136,1433,79,1181,77,2,1771.2667589388984,2071.3479421762054,-300.08118323730696
270,2007,136,1435,77,1203,44,33,1630.9926328057898,1738.5041738041243,-107.51154099833457
271,2007,136,1450,70,1331,54,16,1676.0723045954194,1614.6098118378059,61.46249275761352
272,2007,136,1462,79,1140,77,2,1809.4025836929645,1606.4535230650604,202.94906062790415
273,2007,137,1196,112,1238,69,43,2060.2255929563066,1432.9085699882855,627.3170229680211
274,2007,137,1242,107,1310,67,40,1937.1830567846473,1447.1119877771541,490.0710690074932
275,2007,137,1246,67,1437,58,9,1829.118555476255,2022.8409728245704,-193.72241734831528
276,2007,137,1272,73,1317,58,15,1929.3252280993038,1544.432970554681,384.8922575446227
277,2007,137,1305,77,1166,71,6,1914.5241351762838,1725.6621886360952,188.86194654018868
278,2007,137,1332,58,1275,56,2,1874.5723476264218,1622.0456046226514,252.52674300377043
279,2007,137,1345,72,1112,63,9,1628.1161563927417,1905.9147293262185,-277.79857293347686
280,2007,137,1356,61,1221,51,10,1916.0742008343295,1629.46960510774,286.6045957265894
281,2007,137,1397,121,1253,86,35,1877.2969880309397,1601.8568628376172,275.4401251933225
282,2007,137,1400,79,1308,67,12,1937.7220246847955,1706.8007743181065,230.92125036668904
283,2007,137,1424,67,1210,63,4,1811.21672111196,1682.4757288038406,128.7409923081193
284,2007,137,1425,77,1116,60,17,1711.6445697577024,1785.9869594775282,-74.34238971982586
285,2007,137,1438,84,1107,57,27,1705.4429840734513,1520.9811947362632,184.46178933718807
286,2007,137,1439,54,1228,52,2,1721.467789469741,1947.8251493151702,-226.35735984542907
287,2007,137,1457,74,1323,64,10,1779.2759839136236,1888.2822507440687,-109.00626683044516
288,2007,137,1458,76,1394,63,13,1851.9226094734474,1587.0645821612136,264.85802731223384
289,2007,138,1139,62,1268,59,3,1946.5198330816477,1909.1604858980027,37.35934718364501
290,2007,138,1207,62,1130,55,7,1744.2517699442622,1833.9410317392085,-89.68926179494633
291,2007,138,1314,81,1277,67,14,2102.527044432698,1830.9268354641788,271.60020896851915
292,2007,138,1326,78,1462,71,7,2026.1162823344139,1809.4025836929645,216.71369864144935
293,2007,138,1338,84,1433,79,5,2046.8789739944718,1771.2667589388984,275.6122150555734
294,2007,138,1401,72,1257,69,3,1899.2407515051798,1708.942465657333,190.29828584784673
295,2007,138,1417,54,1231,49,5,2084.7636361055975,1807.7523512384603,277.0112848671372
296,2007,138,1435,78,1450,74,4,1630.9926328057898,1676.0723045954194,-45.07967178962963
297,2007,139,1196,74,1345,67,7,2060.2255929563066,1628.1161563927417,432.10943656356494
298,2007,139,1242,88,1246,76,12,1937.1830567846473,1829.118555476255,108.06450130839221
299,2007,139,1272,78,1305,62,16,1929.3252280993038,1914.5241351762838,14.80109292301995
300,2007,139,1332,75,1457,61,14,1874.5723476264218,1779.2759839136236,95.29636371279821
301,2007,139,1356,63,1439,48,15,1916.0742008343295,1721.467789469741,194.60641136458844
302,2007,139,1397,77,1438,74,3,1877.2969880309397,1705.4429840734513,171.85400395748843
303,2007,139,1424,74,1458,68,6,1811.21672111196,1851.9226094734474,-40.705888361487496
304,2007,139,1425,87,1400,68,19,1711.6445697577024,1937.7220246847955,-226.07745492709319
305,2007,143,1242,61,1356,58,3,1937.1830567846473,1916.0742008343295,21.108855950317775
306,2007,143,1272,65,1401,64,1,1929.3252280993038,1899.2407515051798,30.084476594124
307,2007,143,1326,85,1397,84,1,2026.1162823344139,1877.2969880309397,148.81929430347418
308,2007,143,1417,64,1338,55,9,2084.7636361055975,2046.8789739944718,37.884662111125635
